Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
MRNA,"i am not saying that moderna is right, i have been an avowed critic, what i am saying is it will move the market. Don't be sanctimonious, says the Chill https://t.co/t70XOD2Fu5",Jim Cramer,14/07/2020,95,5,Tweet,0,0,
MRNA,$MRNA Top News &amp; a trade idea from the catalyst. ?? ??#ReopeningTrade #Phase1 Find out more On Premarket Prep! https://t.co/iA5GgK83C8 https://t.co/awezWeaCTX,Benzinga,15/07/2020,9,4,Tweet,2,0,video
MRNA,Moderna's Early Vaccine Results Suggest It Can Spur An Immune Response https://t.co/kywr1EeFQJ,BuzzFeed,15/07/2020,93,10,Tweet,0,0,
MRNA,Moderna acquitting itself well on @SquawkCNBC,Jim Cramer,15/07/2020,256,20,Tweet,0,1,
MRNA,35 Stocks Moving in Wednesday's Pre-Market Session $JRJC $NEXT $IMMP $CPTA $ACOR $MRNA $CLSN $STNG $AAL $NCLH $PRCP $ELGX $ZYXI $INMB $ICON $RIGL $CVV $IMV https://t.co/J6Q8oYLR6S,Benzinga,15/07/2020,8,5,Tweet,0,0,
MRNA,"RT @shanthirex : $MRNA $GSK $IMMP $PRQR and more

Moderna answers critics, GSK's multiple myeloma gets FDA Panel backing...

https://t.co/lcEyumpdBM",Benzinga,15/07/2020,0,0,Retweet,0,0,
MRNA,"Moderna Fires Up Covid Vaccine Race With Promising Early Results

""Moderna Inc.’s Covid-19 vaccine produced antibodies to the coronavirus in all patients tested in an initial safety trial.""

$MRNA ? 16% pre-market
https://t.co/HFKpADC5mT",Stocktwits,15/07/2020,54,15,Tweet,0,0,
MRNA,"RT @adamfeuerstein : $MRNA, today, cracked into the list of Top 20 most valuable biopharma companies, measured by market cap. 

It is the only company in the Top 20 without an approved product.",Stocktwits,15/07/2020,0,0,Retweet,0,0,
MRNA,RT @TheStreet : What @JimCramer says investors don't realize about the Moderna vaccine candidate:  https://t.co/TQeILMKdoY,Jim Cramer,15/07/2020,0,0,Retweet,0,1,
MRNA,Emergent Bio unstoppable after that $JNJ call. Moderna crushing it on that Fauci mention,Jim Cramer,17/07/2020,65,9,Tweet,0,0,
MRNA,"10 Hot Stocks At Risk Of A Short Squeeze
$NKLA $MRNA $HBI $SPCE $ROKU
https://t.co/n6wL32Ui8Y",Benzinga,20/07/2020,10,2,Tweet,0,0,
